-0.052419,0
-0.14761,0.030701
0.059179,0.061402
-0.034058,0.092103
0.0021459,0.1228
0.08276,0.15351
-0.0069708,0.18421
0.040406,0.21491
-0.020932,0.24561
0.10081,0.27631
-0.037557,0.30701
-0.28748,0.33771
-0.0061804,0.36841
-0.029645,0.39911
0.18364,0.42982
0.1748,0.46052
-0.043063,0.49122
0.17027,0.52192
0.09984,0.55262
0.090547,0.58332
0.011061,0.61402
-0.038102,0.64472
-0.036247,0.67542
0.042982,0.70613
0.054501,0.73683
0.038446,0.76753
0.056085,0.79823
-0.091011,0.82893
-0.1157,0.85963
-0.052053,0.89033
-0.080284,0.92103
0.070922,0.95174
-0.081841,0.98244
0.057775,1.0131
0.16982,1.0438
-0.088378,1.0745
0.058169,1.1052
-0.0051024,1.1359
-0.033313,1.1666
0.094455,1.1973
0.0013993,1.228
-0.0082278,1.2587
0.099652,1.2894
-0.015899,1.3201
-0.080087,1.3508
0.045656,1.3816
0.14555,1.4123
0.023171,1.443
-0.038035,1.4737
-0.21952,1.5044
0.19469,1.5351
0.16815,1.5658
0.10401,1.5965
0.1121,1.6272
-0.07963,1.6579
0.024043,1.6886
-2.2298e-05,1.7193
0.11739,1.75
-0.033101,1.7807
0.070477,1.8114
0.026293,1.8421
0.15969,1.8728
0.07332,1.9035
0.096536,1.9342
0.085947,1.9649
-0.01256,1.9956
0.13011,2.0263
0.17986,2.057
-0.014294,2.0877
0.15973,2.1184
0.025703,2.1491
0.039791,2.1798
0.14646,2.2105
0.3092,2.2412
0.43718,2.2719
0.33843,2.3026
0.34176,2.3333
0.5024,2.364
0.46207,2.3947
0.54791,2.4254
0.64518,2.4561
0.76333,2.4868
0.77002,2.5175
0.68903,2.5482
0.95899,2.5789
0.88763,2.6096
0.99437,2.6403
0.92541,2.671
0.98087,2.7017
0.9024,2.7324
1.0852,2.7631
1.3647,2.7938
1.2197,2.8245
1.4526,2.8552
1.3025,2.8859
1.2981,2.9166
1.2745,2.9473
1.4338,2.978
1.3795,3.0087
1.2977,3.0394
1.4991,3.0701
1.6875,3.1008
1.5305,3.1315
1.5226,3.1622
1.6356,3.1929
1.3304,3.2236
1.5749,3.2543
1.4252,3.285
1.3826,3.3157
1.7355,3.3464
1.6834,3.3771
1.7097,3.4078
1.6965,3.4385
1.7816,3.4692
1.78,3.4999
1.854,3.5306
1.8077,3.5613
1.7702,3.592
1.8779,3.6227
1.8786,3.6534
1.8282,3.6841
1.8734,3.7148
1.9513,3.7455
1.8999,3.7762
1.7916,3.8069
1.8821,3.8376
1.9039,3.8683
2.0723,3.899
1.9337,3.9297
2.0472,3.9604
1.7361,3.9911
1.8651,4.0218
1.8856,4.0525
1.9939,4.0833
1.9094,4.114
1.8825,4.1447
2.0538,4.1754
2.0608,4.2061
1.8654,4.2368
2.0085,4.2675
1.953,4.2982
1.9946,4.3289
1.8426,4.3596
1.9021,4.3903
1.8943,4.421
1.8581,4.4517
2.0562,4.4824
2.0001,4.5131
2.0789,4.5438
1.9795,4.5745
2.1575,4.6052
1.9287,4.6359
2.0259,4.6666
2.1516,4.6973
1.7824,4.728
2.1798,4.7587
2.0479,4.7894
1.8422,4.8201
2.1161,4.8508
2.0247,4.8815
1.9557,4.9122
2.0071,4.9429
2.0971,4.9736
1.8898,5.0043
2.0396,5.035
1.8807,5.0657
2.2103,5.0964
2.0527,5.1271
1.9919,5.1578
1.9914,5.1885
1.9679,5.2192
2.0628,5.2499
2.0822,5.2806
2.0841,5.3113
2.1651,5.342
1.8697,5.3727
1.9657,5.4034
2.0053,5.4341
1.8689,5.4648
2.0618,5.4955
1.9572,5.5262
1.9091,5.5569
2.1479,5.5876
1.9212,5.6183
1.764,5.649
2.0406,5.6797
2.0548,5.7104
1.9419,5.7411
1.8967,5.7718
2.1445,5.8025
1.8058,5.8332
1.8589,5.8639
1.7507,5.8946
2.0141,5.9253
1.9425,5.956
2.0145,5.9867
1.9743,6.0174
2.0038,6.0481
1.9147,6.0788
2.1178,6.1095
1.9785,6.1402
2.066,6.1709
1.8748,6.2016
2.0736,6.2323
1.9436,6.263
2.1919,6.2937
1.8956,6.3244
1.8438,6.3551
1.8978,6.3858
1.9312,6.4165
2.0298,6.4472
2.0294,6.4779
2.0761,6.5086
1.8913,6.5393
1.9564,6.57
2.0489,6.6007
2.036,6.6314
1.9877,6.6621
2.1099,6.6928
1.8698,6.7235
1.8483,6.7542
2.1039,6.785
1.8472,6.8157
1.8724,6.8464
2.058,6.8771
2.0281,6.9078
1.9906,6.9385
2.1511,6.9692
1.9468,6.9999
2.0354,7.0306
2.3583,7.0613
1.872,7.092
2.0543,7.1227
2.0684,7.1534
1.9079,7.1841
2.0372,7.2148
1.9302,7.2455
2.0458,7.2762
2.0368,7.3069
1.9032,7.3376
2.1702,7.3683
1.8406,7.399
2.0108,7.4297
1.9222,7.4604
2.1079,7.4911
2.047,7.5218
1.988,7.5525
2.0498,7.5832
1.9522,7.6139
1.9035,7.6446
2.0593,7.6753
1.9488,7.706
2.004,7.7367
2.0322,7.7674
1.8612,7.7981
2.1414,7.8288
1.9275,7.8595
1.8553,7.8902
2.024,7.9209
1.9398,7.9516
2.1029,7.9823
